draw,school_id,program,base_eligible,base_riders,scen_eligible,scen_riders,base_dist_mean,scen_dist_mean
4,935,basic,437.807,296.921,0.0,0.0,1.836,
4,939,basic,223.837,115.557,0.0,0.0,1.723,
4,949,basic,374.291,294.865,0.0,0.0,1.546,
4,955,basic,46.815,44.474,0.0,0.0,2.753,
4,971,gifted,514.318,471.42,702.331,643.753,,
4,972,basic,263.567,185.272,0.0,0.0,1.871,
4,974,basic,88.54,77.522,92.697,80.777,1.268,1.305
4,977,basic,237.348,175.612,238.414,176.107,1.3,1.31
5,103,basic,270.151,247.256,270.138,247.25,1.664,1.664
5,104,basic,139.349,53.806,139.69,53.855,2.402,2.409
5,105,basic,450.003,214.207,449.948,214.144,2.319,2.32
5,105,gifted,180.149,165.314,180.149,165.314,,
5,106,basic,450.31,280.081,450.615,280.157,1.72,1.722
5,106,gifted,115.626,106.104,115.626,106.104,,
5,107,basic,510.011,254.813,508.222,254.116,2.496,2.491
5,109,basic,151.888,104.072,151.793,103.988,2.079,2.079
5,110,basic,392.544,194.699,393.031,194.9,2.087,2.088
5,113,basic,394.363,251.71,394.338,251.625,2.311,2.312
5,113,gifted,136.281,125.058,136.281,125.058,,
5,115,basic,146.218,87.916,146.209,87.911,1.722,1.722
5,117,basic,256.089,155.595,256.628,155.818,2.327,2.331
5,117,gifted,89.83,82.433,89.83,82.433,,
5,118,basic,264.811,139.903,264.974,139.946,2.107,2.109
5,130,basic,663.137,370.899,662.849,370.806,1.709,1.708
5,201,basic,75.943,51.256,75.904,51.153,1.07,1.077
5,202,basic,172.707,88.187,197.983,100.522,1.668,1.7
5,203,basic,251.65,178.633,250.451,178.066,1.323,1.315
5,204,basic,183.407,134.715,381.925,279.487,1.409,1.461
5,207,basic,0.0,0.0,122.988,86.233,,1.089
5,208,basic,201.422,168.612,0.0,0.0,1.262,
5,209,basic,148.441,44.423,245.58,72.516,0.777,0.847
5,210,basic,194.564,72.651,0.0,0.0,1.421,
5,211,basic,79.925,51.217,261.929,172.726,1.105,1.346
5,212,gifted,206.061,189.092,206.061,189.092,,
5,215,basic,117.908,62.571,117.603,62.699,0.935,0.917
5,218,basic,159.113,96.654,209.668,123.777,0.76,0.909
5,220,basic,90.013,73.954,0.0,0.0,1.467,
5,221,basic,163.973,102.073,254.089,160.184,1.004,0.988
5,222,basic,154.081,87.153,189.025,111.554,2.328,2.129
5,225,basic,82.015,39.567,80.96,39.084,1.223,1.22
5,226,basic,259.486,150.31,258.523,151.206,1.333,1.284
5,229,basic,251.712,215.283,0.0,0.0,1.143,
