draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
153,gifted,1315.5,1313.8493,-1.6507,,,,,,
154,basic,10008.5,9848.2352,-160.2648,1.5364,1.2395,2.7555,1.5703,1.3307,2.7621
154,gifted,1315.5,1313.7666,-1.7334,,,,,,
155,basic,10008.5,9810.2021,-198.2979,1.524,1.2299,2.7382,1.5612,1.3266,2.7564
155,gifted,1315.5,1313.6993,-1.8007,,,,,,
156,basic,10008.5,9840.4814,-168.0186,1.5015,1.2186,2.6845,1.5382,1.3034,2.6912
156,gifted,1315.5,1313.6214,-1.8786,,,,,,
157,basic,10008.5,9958.8457,-49.6543,1.5811,1.259,2.846,1.6165,1.3572,2.8464
157,gifted,1315.5,1313.6753,-1.8247,,,,,,
158,basic,10008.5,9820.5453,-187.9547,1.5913,1.2936,2.846,1.6239,1.3766,2.8461
158,gifted,1315.5,1313.6855,-1.8145,,,,,,
159,basic,10008.5,9789.1762,-219.3238,1.5356,1.2474,2.7634,1.5708,1.3431,2.7854
159,gifted,1315.5,1313.813,-1.687,,,,,,
160,basic,10008.5,9848.844,-159.656,1.4998,1.2252,2.6631,1.5386,1.3144,2.6788
160,gifted,1315.5,1313.7596,-1.7404,,,,,,
161,basic,10008.5,9865.7807,-142.7193,1.5278,1.2473,2.7467,1.5631,1.3318,2.7634
161,gifted,1315.5,1313.7889,-1.7111,,,,,,
162,basic,10008.5,9834.1448,-174.3552,1.5184,1.2252,2.7359,1.5523,1.3141,2.741
162,gifted,1315.5,1313.799,-1.701,,,,,,
163,basic,10008.5,9862.4529,-146.0471,1.602,1.2815,2.8465,1.6386,1.3685,2.8844
163,gifted,1315.5,1313.784,-1.716,,,,,,
164,basic,10008.5,9787.6843,-220.8157,1.5817,1.259,2.8229,1.6165,1.3555,2.8456
164,gifted,1315.5,1313.8682,-1.6318,,,,,,
165,basic,10008.5,9928.3175,-80.1825,1.5446,1.2527,2.7856,1.5789,1.3393,2.7952
165,gifted,1315.5,1313.7341,-1.7659,,,,,,
166,basic,10008.5,9791.8618,-216.6382,1.5678,1.259,2.8157,1.6054,1.3596,2.8206
166,gifted,1315.5,1313.8933,-1.6067,,,,,,
167,basic,10008.5,9832.3135,-176.1865,1.6073,1.3034,2.8465,1.6429,1.3767,2.856
167,gifted,1315.5,1313.676,-1.824,,,,,,
168,basic,10008.5,9908.246,-100.254,1.6045,1.3132,2.8465,1.6413,1.3771,2.8624
168,gifted,1315.5,1313.7091,-1.7909,,,,,,
169,basic,10008.5,9880.9807,-127.5193,1.5244,1.2337,2.7413,1.5616,1.3274,2.7606
169,gifted,1315.5,1313.9291,-1.5709,,,,,,
