draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
122,basic,10008.5,10729.2903,720.7903,1.5876,1.2872,2.8428,1.6636,1.3779,2.9256
122,gifted,1315.5,0.0,-1315.5,,,,,,
123,basic,10008.5,10716.3163,707.8163,1.581,1.2657,2.8322,1.6409,1.3625,2.8987
123,gifted,1315.5,0.0,-1315.5,,,,,,
124,basic,10008.5,10794.6093,786.1093,1.5764,1.2821,2.8205,1.6339,1.3655,2.8848
124,gifted,1315.5,0.0,-1315.5,,,,,,
125,basic,10008.5,10730.6409,722.1409,1.5702,1.259,2.8154,1.6297,1.3596,2.8623
125,gifted,1315.5,0.0,-1315.5,,,,,,
126,basic,10008.5,10811.7812,803.2812,1.6062,1.3031,2.8465,1.6695,1.3768,2.975
126,gifted,1315.5,0.0,-1315.5,,,,,,
127,basic,10008.5,10743.043,734.543,1.5238,1.2414,2.7423,1.5871,1.3433,2.8201
127,gifted,1315.5,0.0,-1315.5,,,,,,
128,basic,10008.5,10722.8875,714.3875,1.6342,1.3042,2.8798,1.6982,1.3859,3.0321
128,gifted,1315.5,0.0,-1315.5,,,,,,
129,basic,10008.5,10788.9676,780.4676,1.6039,1.2815,2.8465,1.6672,1.3753,2.983
129,gifted,1315.5,0.0,-1315.5,,,,,,
130,basic,10008.5,10756.4151,747.9151,1.6082,1.3068,2.8465,1.6675,1.378,2.9691
130,gifted,1315.5,0.0,-1315.5,,,,,,
131,basic,10008.5,10757.1569,748.6569,1.5741,1.259,2.8185,1.6366,1.36,2.8986
131,gifted,1315.5,0.0,-1315.5,,,,,,
132,basic,10008.5,10695.8126,687.3126,1.5164,1.2395,2.7003,1.583,1.3435,2.7994
132,gifted,1315.5,0.0,-1315.5,,,,,,
133,basic,10008.5,10766.6707,758.1707,1.5149,1.2348,2.6981,1.5762,1.3285,2.7857
133,gifted,1315.5,0.0,-1315.5,,,,,,
134,basic,10008.5,10784.8637,776.3637,1.5762,1.259,2.8158,1.6388,1.3601,2.901
134,gifted,1315.5,0.0,-1315.5,,,,,,
135,basic,10008.5,10738.0444,729.5444,1.5613,1.259,2.8113,1.626,1.3597,2.8785
135,gifted,1315.5,0.0,-1315.5,,,,,,
136,basic,10008.5,10729.36,720.86,1.6121,1.3315,2.8464,1.6708,1.3877,2.9633
136,gifted,1315.5,0.0,-1315.5,,,,,,
137,basic,10008.5,10802.4533,793.9533,1.5598,1.2748,2.7982,1.6247,1.3624,2.8622
137,gifted,1315.5,0.0,-1315.5,,,,,,
138,basic,10008.5,10727.5869,719.0869,1.5521,1.2527,2.7857,1.6152,1.3555,2.8466
138,gifted,1315.5,0.0,-1315.5,,,,,,
139,basic,10008.5,10753.273,744.773,1.5878,1.2815,2.8429,1.6482,1.3689,2.9081
139,gifted,1315.5,0.0,-1315.5,,,,,,
140,basic,10008.5,10753.4574,744.9574,1.6097,1.3067,2.8465,1.6742,1.3875,2.975
140,gifted,1315.5,0.0,-1315.5,,,,,,
141,basic,10008.5,10737.966,729.466,1.6042,1.2774,2.8466,1.6778,1.3768,2.9946
141,gifted,1315.5,0.0,-1315.5,,,,,,
142,basic,10008.5,10713.2764,704.7764,1.5436,1.2528,2.7856,1.6049,1.3549,2.8463
142,gifted,1315.5,0.0,-1315.5,,,,,,
143,basic,10008.5,10719.4072,710.9072,1.5329,1.2359,2.7549,1.5969,1.3433,2.8428
143,gifted,1315.5,0.0,-1315.5,,,,,,
144,basic,10008.5,10755.9159,747.4159,1.5639,1.2794,2.8155,1.6305,1.3696,2.8816
144,gifted,1315.5,0.0,-1315.5,,,,,,
145,basic,10008.5,10733.6343,725.1343,1.5474,1.2529,2.7775,1.6056,1.3547,2.846
145,gifted,1315.5,0.0,-1315.5,,,,,,
146,basic,10008.5,10675.2873,666.7873,1.6254,1.3266,2.8474,1.6867,1.3906,2.9833
146,gifted,1315.5,0.0,-1315.5,,,,,,
147,basic,10008.5,10772.2049,763.7049,1.6003,1.2893,2.8464,1.6642,1.3769,2.971
147,gifted,1315.5,0.0,-1315.5,,,,,,
148,basic,10008.5,10757.7865,749.2865,1.6036,1.3033,2.8462,1.6606,1.3767,2.9291
148,gifted,1315.5,0.0,-1315.5,,,,,,
149,basic,10008.5,10709.198,700.698,1.5236,1.2413,2.7121,1.58,1.3395,2.7856
149,gifted,1315.5,0.0,-1315.5,,,,,,
150,basic,10008.5,10780.3209,771.8209,1.5908,1.2898,2.846,1.6537,1.3769,2.9256
150,gifted,1315.5,0.0,-1315.5,,,,,,
151,basic,10008.5,10732.7614,724.2614,1.5578,1.259,2.8152,1.6218,1.3596,2.8623
151,gifted,1315.5,0.0,-1315.5,,,,,,
152,basic,10008.5,10646.6517,638.1517,1.4973,1.223,2.6631,1.5533,1.2948,2.7433
152,gifted,1315.5,0.0,-1315.5,,,,,,
153,basic,10008.5,10705.0201,696.5201,1.5993,1.2898,2.8463,1.6651,1.3769,2.9617
153,gifted,1315.5,0.0,-1315.5,,,,,,
154,basic,10008.5,10750.9495,742.4495,1.5364,1.2395,2.7555,1.5959,1.3433,2.841
154,gifted,1315.5,0.0,-1315.5,,,,,,
155,basic,10008.5,10686.8067,678.3067,1.524,1.2299,2.7382,1.5863,1.3357,2.8158
155,gifted,1315.5,0.0,-1315.5,,,,,,
156,basic,10008.5,10739.8088,731.3088,1.5015,1.2186,2.6845,1.5648,1.2966,2.7855
156,gifted,1315.5,0.0,-1315.5,,,,,,
157,basic,10008.5,10850.5479,842.0479,1.5811,1.259,2.846,1.6471,1.3596,2.9226
157,gifted,1315.5,0.0,-1315.5,,,,,,
158,basic,10008.5,10712.9383,704.4383,1.5913,1.2936,2.846,1.6512,1.3768,2.9026
158,gifted,1315.5,0.0,-1315.5,,,,,,
159,basic,10008.5,10683.3205,674.8205,1.5356,1.2474,2.7634,1.5946,1.3465,2.8428
159,gifted,1315.5,0.0,-1315.5,,,,,,
160,basic,10008.5,10725.7159,717.2159,1.4998,1.2252,2.6631,1.565,1.3282,2.7635
160,gifted,1315.5,0.0,-1315.5,,,,,,
161,basic,10008.5,10741.2946,732.7946,1.5278,1.2473,2.7467,1.5882,1.3434,2.8206
161,gifted,1315.5,0.0,-1315.5,,,,,,
162,basic,10008.5,10730.114,721.614,1.5184,1.2252,2.7359,1.5786,1.3282,2.8154
162,gifted,1315.5,0.0,-1315.5,,,,,,
163,basic,10008.5,10787.9284,779.4284,1.602,1.2815,2.8465,1.6641,1.3693,2.9751
163,gifted,1315.5,0.0,-1315.5,,,,,,
164,basic,10008.5,10752.6706,744.1706,1.5817,1.259,2.8229,1.6498,1.3601,2.9086
164,gifted,1315.5,0.0,-1315.5,,,,,,
165,basic,10008.5,10798.8679,790.3679,1.5446,1.2527,2.7856,1.6026,1.3434,2.8465
165,gifted,1315.5,0.0,-1315.5,,,,,,
166,basic,10008.5,10720.2845,711.7845,1.5678,1.259,2.8157,1.6325,1.3657,2.8625
166,gifted,1315.5,0.0,-1315.5,,,,,,
167,basic,10008.5,10731.9784,723.4784,1.6073,1.3034,2.8465,1.673,1.3769,2.983
167,gifted,1315.5,0.0,-1315.5,,,,,,
168,basic,10008.5,10803.7868,795.2868,1.6045,1.3132,2.8465,1.6719,1.3871,2.9816
168,gifted,1315.5,0.0,-1315.5,,,,,,
169,basic,10008.5,10771.7429,763.2429,1.5244,1.2337,2.7413,1.5826,1.3281,2.8153
169,gifted,1315.5,0.0,-1315.5,,,,,,
170,basic,10008.5,10728.6697,720.1697,1.5499,1.2498,2.7853,1.616,1.3555,2.8466
170,gifted,1315.5,0.0,-1315.5,,,,,,
171,basic,10008.5,10737.9198,729.4198,1.5286,1.2484,2.7554,1.5878,1.3434,2.8163
171,gifted,1315.5,0.0,-1315.5,,,,,,
172,basic,10008.5,10816.3639,807.8639,1.5368,1.2381,2.7776,1.6012,1.3433,2.8465
172,gifted,1315.5,0.0,-1315.5,,,,,,
173,basic,10008.5,10733.9083,725.4083,1.5504,1.2529,2.7875,1.6175,1.3595,2.8555
173,gifted,1315.5,0.0,-1315.5,,,,,,
174,basic,10008.5,10676.4777,667.9777,1.5049,1.2233,2.6855,1.5725,1.3283,2.7857
174,gifted,1315.5,0.0,-1315.5,,,,,,
175,basic,10008.5,10758.1446,749.6446,1.5583,1.2584,2.8094,1.62,1.3555,2.8623
175,gifted,1315.5,0.0,-1315.5,,,,,,
176,basic,10008.5,10793.5144,785.0144,1.5357,1.2498,2.7624,1.5941,1.3433,2.846
