draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
173,basic,10008.5,12141.8928,2133.3928,1.5944,1.2832,2.8461,1.5036,1.2186,2.6631
173,gifted,1315.5,1476.173,160.673,,,,,,
174,basic,10008.5,12101.7784,2093.2784,1.5801,1.2728,2.8206,1.4926,1.2154,2.6447
174,gifted,1315.5,1477.2273,161.7273,,,,,,
175,basic,10008.5,12015.3354,2006.8354,1.486,1.2116,2.6629,1.4158,1.1802,2.4801
175,gifted,1315.5,1474.6668,159.1668,,,,,,
176,basic,10008.5,11984.8443,1976.3443,1.5602,1.2577,2.8155,1.4805,1.2116,2.6364
176,gifted,1315.5,1475.7734,160.2734,,,,,,
177,basic,10008.5,11896.7816,1888.2816,1.6167,1.2894,2.8465,1.5321,1.2252,2.7192
177,gifted,1315.5,1480.1982,164.6982,,,,,,
178,basic,10008.5,12043.0086,2034.5086,1.5451,1.2581,2.7857,1.4656,1.21,2.6063
178,gifted,1315.5,1474.628,159.128,,,,,,
179,basic,10008.5,12053.4129,2044.9129,1.5874,1.2822,2.8435,1.5008,1.2219,2.663
179,gifted,1315.5,1477.5582,162.0582,,,,,,
180,basic,10008.5,12022.1419,2013.6419,1.5632,1.259,2.8094,1.4816,1.2179,2.6362
180,gifted,1315.5,1479.0412,163.5412,,,,,,
181,basic,10008.5,11966.1582,1957.6582,1.5605,1.2527,2.8152,1.4806,1.199,2.6211
181,gifted,1315.5,1472.9503,157.4503,,,,,,
182,basic,10008.5,12108.6992,2100.1992,1.568,1.2604,2.8154,1.4835,1.2156,2.6211
182,gifted,1315.5,1474.1547,158.6547,,,,,,
183,basic,10008.5,11963.1536,1954.6536,1.5531,1.2527,2.7933,1.4745,1.199,2.6086
183,gifted,1315.5,1480.606,165.106,,,,,,
184,basic,10008.5,12086.5053,2078.0053,1.5782,1.259,2.8225,1.4904,1.2005,2.6386
184,gifted,1315.5,1476.8257,161.3257,,,,,,
185,basic,10008.5,12056.6285,2048.1285,1.5421,1.2477,2.7775,1.4627,1.199,2.572
185,gifted,1315.5,1479.6476,164.1476,,,,,,
186,basic,10008.5,12169.0027,2160.5027,1.5257,1.2277,2.7384,1.4439,1.1851,2.5225
186,gifted,1315.5,1477.6246,162.1246,,,,,,
187,basic,10008.5,12142.949,2134.449,1.5613,1.259,2.8096,1.4746,1.1993,2.6105
187,gifted,1315.5,1474.0594,158.5594,,,,,,
188,basic,10008.5,12235.9103,2227.4103,1.5563,1.2825,2.7982,1.4685,1.2179,2.607
188,gifted,1315.5,1480.9344,165.4344,,,,,,
189,basic,10008.5,12085.6572,2077.1572,1.5839,1.2898,2.8421,1.4969,1.2231,2.663
189,gifted,1315.5,1478.0292,162.5292,,,,,,
190,basic,10008.5,12070.593,2062.093,1.5679,1.259,2.8157,1.4834,1.209,2.6378
190,gifted,1315.5,1479.9038,164.4038,,,,,,
191,basic,10008.5,12057.9244,2049.4244,1.5859,1.2874,2.846,1.4995,1.2231,2.663
191,gifted,1315.5,1474.4061,158.9061,,,,,,
192,basic,10008.5,12126.3412,2117.8412,1.5591,1.2606,2.7934,1.4737,1.2116,2.5984
192,gifted,1315.5,1476.3829,160.8829,,,,,,
193,basic,10008.5,12162.1468,2153.6468,1.5403,1.2474,2.7632,1.4576,1.1941,2.5525
193,gifted,1315.5,1480.8099,165.3099,,,,,,
194,basic,10008.5,12112.8074,2104.3074,1.5385,1.2437,2.7854,1.4573,1.1883,2.5722
194,gifted,1315.5,1479.6301,164.1301,,,,,,
195,basic,10008.5,12161.2827,2152.7827,1.534,1.2527,2.7565,1.4528,1.199,2.5401
195,gifted,1315.5,1480.341,164.841,,,,,,
196,basic,10008.5,11979.6721,1971.1721,1.5632,1.259,2.8119,1.4827,1.2102,2.6368
196,gifted,1315.5,1474.3349,158.8349,,,,,,
197,basic,10008.5,12169.3286,2160.8286,1.546,1.2529,2.7855,1.4622,1.199,2.5782
197,gifted,1315.5,1481.7984,166.2984,,,,,,
198,basic,10008.5,11935.4319,1926.9319,1.5494,1.2475,2.8094,1.4726,1.199,2.622
198,gifted,1315.5,1472.7854,157.2854,,,,,,
199,basic,10008.5,11886.4377,1877.9377,1.6069,1.2794,2.8466,1.5236,1.2231,2.7219
199,gifted,1315.5,1478.6044,163.1044,,,,,,
