draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
168,basic,10008.5,7073.7595,-2934.7405,1.4667,1.2252,2.6094,1.7801,1.571,2.8466
168,gifted,1315.5,1215.2344,-100.2656,,,,,,
169,basic,10008.5,7058.5707,-2949.9293,1.4763,1.2232,2.6385,1.7937,1.573,2.901
169,gifted,1315.5,1219.5058,-95.9942,,,,,,
170,basic,10008.5,7123.8706,-2884.6294,1.481,1.2415,2.6294,1.7912,1.5911,2.8623
170,gifted,1315.5,1217.5006,-97.9994,,,,,,
171,basic,10008.5,7206.1717,-2802.3283,1.5082,1.259,2.6789,1.8149,1.6267,2.9032
171,gifted,1315.5,1218.6991,-96.8009,,,,,,
172,basic,10008.5,7229.2763,-2779.2237,1.5568,1.2822,2.7982,1.8799,1.6474,3.0406
172,gifted,1315.5,1219.8894,-95.6106,,,,,,
173,basic,10008.5,7232.2938,-2776.2062,1.5547,1.2815,2.7982,1.8763,1.6541,3.0375
173,gifted,1315.5,1217.7082,-97.7918,,,,,,
174,basic,10008.5,7204.4755,-2804.0245,1.541,1.259,2.7743,1.8605,1.641,2.9922
174,gifted,1315.5,1219.3432,-96.1568,,,,,,
175,basic,10008.5,6943.497,-3065.003,1.4254,1.1919,2.5167,1.7402,1.5345,2.842
175,gifted,1315.5,1217.9388,-97.5612,,,,,,
176,basic,10008.5,7191.3075,-2817.1925,1.5343,1.2583,2.7752,1.8541,1.6301,3.0145
176,gifted,1315.5,1217.2725,-98.2275,,,,,,
177,basic,10008.5,7283.9522,-2724.5478,1.5897,1.2904,2.838,1.9145,1.6667,3.0773
177,gifted,1315.5,1218.0395,-97.4605,,,,,,
178,basic,10008.5,7175.7824,-2832.7176,1.5175,1.2567,2.7208,1.8337,1.6191,2.9831
178,gifted,1315.5,1217.6623,-97.8377,,,,,,
179,basic,10008.5,7250.0309,-2758.4691,1.5589,1.2872,2.7982,1.8788,1.6474,3.0406
179,gifted,1315.5,1218.1886,-97.3114,,,,,,
180,basic,10008.5,7210.9287,-2797.5713,1.5354,1.259,2.7555,1.8524,1.6374,2.9844
180,gifted,1315.5,1218.7478,-96.7522,,,,,,
181,basic,10008.5,7137.6483,-2870.8517,1.5215,1.2497,2.7367,1.8452,1.612,2.9832
181,gifted,1315.5,1220.0759,-95.4241,,,,,,
182,basic,10008.5,7206.5314,-2801.9686,1.5326,1.259,2.7554,1.8496,1.6302,2.9845
182,gifted,1315.5,1216.8917,-98.6083,,,,,,
183,basic,10008.5,7143.4601,-2865.0399,1.5157,1.2527,2.7121,1.8357,1.6093,2.971
183,gifted,1315.5,1217.4181,-98.0819,,,,,,
184,basic,10008.5,7173.2699,-2835.2301,1.5292,1.2564,2.7493,1.8509,1.6296,2.9845
184,gifted,1315.5,1219.5675,-95.9325,,,,,,
185,basic,10008.5,7109.8401,-2898.6599,1.4976,1.2457,2.6631,1.8163,1.6016,2.9262
185,gifted,1315.5,1217.3428,-98.1572,,,,,,
186,basic,10008.5,7060.0058,-2948.4942,1.4651,1.2232,2.6086,1.7791,1.5727,2.8556
186,gifted,1315.5,1221.2765,-94.2235,,,,,,
187,basic,10008.5,7175.6521,-2832.8479,1.5218,1.259,2.7381,1.8396,1.6335,2.972
187,gifted,1315.5,1217.6217,-97.8783,,,,,,
188,basic,10008.5,7261.5077,-2746.9923,1.5319,1.2835,2.7535,1.8401,1.6386,2.9831
188,gifted,1315.5,1219.3247,-96.1753,,,,,,
189,basic,10008.5,7263.6404,-2744.8596,1.5595,1.2904,2.7982,1.8775,1.6636,3.0374
189,gifted,1315.5,1218.3202,-97.1798,,,,,,
190,basic,10008.5,7153.2173,-2855.2827,1.5311,1.2585,2.7576,1.8554,1.6339,2.9905
190,gifted,1315.5,1218.4326,-97.0674,,,,,,
191,basic,10008.5,7244.4544,-2764.0456,1.5577,1.2895,2.8052,1.878,1.6635,3.0406
191,gifted,1315.5,1217.9326,-97.5674,,,,,,
192,basic,10008.5,7194.0542,-2814.4458,1.5166,1.259,2.7081,1.8289,1.6208,2.9299
192,gifted,1315.5,1219.3191,-96.1809,,,,,,
193,basic,10008.5,7096.2671,-2912.2329,1.4855,1.2299,2.6386,1.8016,1.5908,2.901
193,gifted,1315.5,1219.2583,-96.2417,,,,,,
194,basic,10008.5,7119.8607,-2888.6393,1.4994,1.2378,2.6788,1.8177,1.6017,2.9325
194,gifted,1315.5,1218.9779,-96.5221,,,,,,
195,basic,10008.5,7143.6182,-2864.8818,1.4958,1.2477,2.663,1.8093,1.6017,2.9033
195,gifted,1315.5,1220.1023,-95.3977,,,,,,
196,basic,10008.5,7162.898,-2845.602,1.5307,1.259,2.7555,1.8548,1.6303,2.9891
196,gifted,1315.5,1218.0934,-97.4066,,,,,,
197,basic,10008.5,7146.7382,-2861.7618,1.5056,1.2487,2.6791,1.8224,1.6053,2.9421
197,gifted,1315.5,1219.4486,-96.0514,,,,,,
198,basic,10008.5,7142.5018,-2865.9982,1.5185,1.2473,2.7423,1.8396,1.6093,2.9845
198,gifted,1315.5,1218.1697,-97.3303,,,,,,
199,basic,10008.5,7253.9858,-2754.5142,1.59,1.2872,2.846,1.9212,1.6667,3.0946
199,gifted,1315.5,1218.2441,-97.2559,,,,,,
