draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
142,basic,10008.5,10245.6244,237.1244,1.5613,1.259,2.7992,1.6486,1.3717,2.9685
142,gifted,1315.5,1315.5,0.0,,,,,,
143,basic,10008.5,10228.6226,220.1226,1.5656,1.259,2.8157,1.6536,1.3725,2.9702
143,gifted,1315.5,1315.5,0.0,,,,,,
144,basic,10008.5,10259.8407,251.3407,1.4886,1.2186,2.656,1.585,1.313,2.8623
144,gifted,1315.5,1315.5,0.0,,,,,,
145,basic,10008.5,10238.5707,230.0707,1.5919,1.2872,2.8459,1.6794,1.3941,2.9831
145,gifted,1315.5,1315.5,0.0,,,,,,
146,basic,10008.5,10245.1525,236.6525,1.6013,1.2771,2.8465,1.6865,1.3806,3.0038
146,gifted,1315.5,1315.5,0.0,,,,,,
147,basic,10008.5,10217.5543,209.0543,1.5975,1.2872,2.8465,1.6846,1.392,3.0315
147,gifted,1315.5,1315.5,0.0,,,,,,
148,basic,10008.5,10229.8053,221.3053,1.5137,1.2252,2.6982,1.6076,1.3435,2.9083
148,gifted,1315.5,1315.5,0.0,,,,,,
149,basic,10008.5,10264.7997,256.2997,1.5578,1.2577,2.7993,1.6455,1.3696,2.9701
149,gifted,1315.5,1315.5,0.0,,,,,,
150,basic,10008.5,10263.2054,254.7054,1.5368,1.2499,2.7775,1.6287,1.3601,2.9624
150,gifted,1315.5,1315.5,0.0,,,,,,
151,basic,10008.5,10231.7833,223.2833,1.5264,1.2475,2.7425,1.6181,1.3596,2.9324
151,gifted,1315.5,1315.5,0.0,,,,,,
152,basic,10008.5,10222.5343,214.0343,1.5801,1.259,2.846,1.6643,1.3767,2.983
152,gifted,1315.5,1315.5,0.0,,,,,,
153,basic,10008.5,10236.3108,227.8108,1.5636,1.2657,2.8158,1.6518,1.377,2.9704
153,gifted,1315.5,1315.5,0.0,,,,,,
154,basic,10008.5,10239.0529,230.5529,1.6314,1.3068,2.8626,1.7123,1.4062,3.0376
154,gifted,1315.5,1315.5,0.0,,,,,,
155,basic,10008.5,10238.1559,229.6559,1.5664,1.2872,2.8115,1.6512,1.3918,2.9704
155,gifted,1315.5,1315.5,0.0,,,,,,
156,basic,10008.5,10260.2583,251.7583,1.5883,1.2904,2.8428,1.6736,1.3946,2.9831
156,gifted,1315.5,1315.5,0.0,,,,,,
157,basic,10008.5,10250.8339,242.3339,1.5763,1.2742,2.8206,1.6664,1.3846,2.9757
157,gifted,1315.5,1315.5,0.0,,,,,,
158,basic,10008.5,10241.8521,233.3521,1.5774,1.259,2.8185,1.6684,1.3771,2.9821
158,gifted,1315.5,1315.5,0.0,,,,,,
159,basic,10008.5,10243.8034,235.3034,1.5261,1.2331,2.7547,1.6145,1.3465,2.9256
159,gifted,1315.5,1315.5,0.0,,,,,,
160,basic,10008.5,10212.1967,203.6967,1.5935,1.2902,2.8464,1.6789,1.3945,3.0035
160,gifted,1315.5,1315.5,0.0,,,,,,
161,basic,10008.5,10274.3479,265.8479,1.6246,1.3433,2.8466,1.707,1.4282,3.0072
161,gifted,1315.5,1315.5,0.0,,,,,,
162,basic,10008.5,10220.4014,211.9014,1.5336,1.2474,2.7624,1.6246,1.3593,2.9593
162,gifted,1315.5,1315.5,0.0,,,,,,
163,basic,10008.5,10252.3996,243.8996,1.5521,1.2567,2.8094,1.6401,1.3692,2.9703
163,gifted,1315.5,1315.5,0.0,,,,,,
164,basic,10008.5,10219.8619,211.3619,1.5827,1.259,2.8322,1.6705,1.378,2.971
164,gifted,1315.5,1315.5,0.0,,,,,,
165,basic,10008.5,10229.7264,221.2264,1.5451,1.2472,2.7857,1.6328,1.3555,2.9619
165,gifted,1315.5,1315.5,0.0,,,,,,
166,basic,10008.5,10252.0259,243.5259,1.5684,1.2529,2.8184,1.6563,1.3687,2.9721
166,gifted,1315.5,1315.5,0.0,,,,,,
167,basic,10008.5,10268.5766,260.0766,1.6155,1.2897,2.8558,1.6969,1.3943,3.0317
167,gifted,1315.5,1315.5,0.0,,,,,,
168,basic,10008.5,10293.8678,285.3678,1.5122,1.2337,2.6936,1.6029,1.3435,2.902
168,gifted,1315.5,1315.5,0.0,,,,,,
169,basic,10008.5,10256.1664,247.6664,1.5217,1.224,2.7465,1.6161,1.3405,2.9593
169,gifted,1315.5,1315.5,0.0,,,,,,
170,basic,10008.5,10235.1406,226.6406,1.5301,1.2499,2.7382,1.6233,1.3657,2.9496
170,gifted,1315.5,1315.5,0.0,,,,,,
171,basic,10008.5,10252.1679,243.6679,1.5442,1.2794,2.7775,1.635,1.3882,2.9593
171,gifted,1315.5,1315.5,0.0,,,,,,
172,basic,10008.5,10255.3991,246.8991,1.5811,1.2774,2.8421,1.6684,1.3865,2.9821
172,gifted,1315.5,1315.5,0.0,,,,,,
173,basic,10008.5,10246.5283,238.0283,1.5944,1.2832,2.8461,1.6789,1.3895,2.984
173,gifted,1315.5,1315.5,0.0,,,,,,
174,basic,10008.5,10232.226,223.726,1.5801,1.2728,2.8206,1.667,1.3791,2.9704
174,gifted,1315.5,1315.5,0.0,,,,,,
175,basic,10008.5,10272.4398,263.9398,1.486,1.2116,2.6629,1.5837,1.3067,2.8755
175,gifted,1315.5,1315.5,0.0,,,,,,
176,basic,10008.5,10243.2622,234.7622,1.5602,1.2577,2.8155,1.6496,1.374,2.9704
176,gifted,1315.5,1315.5,0.0,,,,,,
177,basic,10008.5,10204.7894,196.2894,1.6167,1.2894,2.8465,1.6998,1.3943,3.0232
177,gifted,1315.5,1315.5,0.0,,,,,,
178,basic,10008.5,10255.2518,246.7518,1.5451,1.2581,2.7857,1.6362,1.3741,2.9698
178,gifted,1315.5,1315.5,0.0,,,,,,
