draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
145,basic,10008.5,14596.0386,4587.5386,1.5474,1.2529,2.7775,1.6171,1.2947,2.8465
145,gifted,1315.5,1315.5,0.0,,,,,,
146,basic,10008.5,12518.9013,2510.4013,1.6254,1.3266,2.8474,1.6769,1.3488,2.9645
146,gifted,1315.5,1315.5,0.0,,,,,,
147,basic,10008.5,13986.0518,3977.5518,1.6003,1.2893,2.8464,1.6722,1.3434,2.9646
147,gifted,1315.5,1315.5,0.0,,,,,,
148,basic,10008.5,13139.1199,3130.6199,1.6036,1.3033,2.8462,1.6454,1.3321,2.901
148,gifted,1315.5,1315.5,0.0,,,,,,
149,basic,10008.5,12800.7867,2792.2867,1.5236,1.2413,2.7121,1.5632,1.259,2.7644
149,gifted,1315.5,1315.5,0.0,,,,,,
150,basic,10008.5,13071.5182,3063.0182,1.5908,1.2898,2.846,1.6452,1.3347,2.9033
150,gifted,1315.5,1315.5,0.0,,,,,,
151,basic,10008.5,12724.6576,2716.1576,1.5578,1.259,2.8152,1.6056,1.2903,2.8464
151,gifted,1315.5,1315.5,0.0,,,,,,
152,basic,10008.5,13671.1093,3662.6093,1.4973,1.223,2.6631,1.5473,1.2392,2.7382
152,gifted,1315.5,1315.5,0.0,,,,,,
153,basic,10008.5,13041.1691,3032.6691,1.5993,1.2898,2.8463,1.6602,1.3347,2.9453
153,gifted,1315.5,1315.5,0.0,,,,,,
154,basic,10008.5,12982.2299,2973.7299,1.5364,1.2395,2.7555,1.5857,1.259,2.8155
154,gifted,1315.5,1315.5,0.0,,,,,,
155,basic,10008.5,12614.4459,2605.9459,1.524,1.2299,2.7382,1.5696,1.2567,2.796
155,gifted,1315.5,1315.5,0.0,,,,,,
156,basic,10008.5,13462.4221,3453.9221,1.5015,1.2186,2.6845,1.5632,1.2473,2.7856
156,gifted,1315.5,1315.5,0.0,,,,,,
157,basic,10008.5,14496.1338,4487.6338,1.5811,1.259,2.846,1.6442,1.3132,2.9103
157,gifted,1315.5,1315.5,0.0,,,,,,
158,basic,10008.5,12643.991,2635.491,1.5913,1.2936,2.846,1.6352,1.3296,2.8656
158,gifted,1315.5,1315.5,0.0,,,,,,
159,basic,10008.5,13945.6801,3937.1801,1.5356,1.2474,2.7634,1.603,1.2871,2.8428
159,gifted,1315.5,1315.5,0.0,,,,,,
160,basic,10008.5,13249.0684,3240.5684,1.4998,1.2252,2.6631,1.5558,1.2529,2.7591
160,gifted,1315.5,1315.5,0.0,,,,,,
161,basic,10008.5,13294.3972,3285.8972,1.5278,1.2473,2.7467,1.5715,1.259,2.7951
161,gifted,1315.5,1315.5,0.0,,,,,,
162,basic,10008.5,14030.2655,4021.7655,1.5184,1.2252,2.7359,1.5796,1.259,2.8094
162,gifted,1315.5,1315.5,0.0,,,,,,
163,basic,10008.5,14053.1377,4044.6377,1.602,1.2815,2.8465,1.6677,1.3322,2.9645
163,gifted,1315.5,1315.5,0.0,,,,,,
164,basic,10008.5,11759.0473,1750.5473,1.5817,1.259,2.8229,1.623,1.2872,2.8623
164,gifted,1315.5,1315.5,0.0,,,,,,
165,basic,10008.5,13271.149,3262.649,1.5446,1.2527,2.7856,1.5877,1.2815,2.8203
165,gifted,1315.5,1315.5,0.0,,,,,,
166,basic,10008.5,13844.1066,3835.6066,1.5678,1.259,2.8157,1.6411,1.3123,2.9002
166,gifted,1315.5,1315.5,0.0,,,,,,
167,basic,10008.5,14082.3105,4073.8105,1.6073,1.3034,2.8465,1.6795,1.3476,2.9722
167,gifted,1315.5,1315.5,0.0,,,,,,
168,basic,10008.5,12954.9628,2946.4628,1.6045,1.3132,2.8465,1.657,1.3475,2.9377
168,gifted,1315.5,1315.5,0.0,,,,,,
169,basic,10008.5,14110.4838,4101.9838,1.5244,1.2337,2.7413,1.5788,1.259,2.7952
169,gifted,1315.5,1315.5,0.0,,,,,,
170,basic,10008.5,13342.2852,3333.7852,1.5499,1.2498,2.7853,1.613,1.2873,2.8465
170,gifted,1315.5,1315.5,0.0,,,,,,
171,basic,10008.5,14036.799,4028.299,1.5286,1.2484,2.7554,1.5856,1.2815,2.8155
171,gifted,1315.5,1315.5,0.0,,,,,,
172,basic,10008.5,14485.3206,4476.8206,1.5368,1.2381,2.7776,1.6038,1.2815,2.8463
172,gifted,1315.5,1315.5,0.0,,,,,,
173,basic,10008.5,13932.9739,3924.4739,1.5504,1.2529,2.7875,1.621,1.3033,2.8623
173,gifted,1315.5,1315.5,0.0,,,,,,
174,basic,10008.5,13385.62,3377.12,1.5049,1.2233,2.6855,1.5771,1.2529,2.8094
174,gifted,1315.5,1315.5,0.0,,,,,,
175,basic,10008.5,12421.3638,2412.8638,1.5583,1.2584,2.8094,1.5943,1.282,2.8422
175,gifted,1315.5,1315.5,0.0,,,,,,
176,basic,10008.5,12718.3753,2709.8753,1.5357,1.2498,2.7624,1.5703,1.2658,2.7934
