draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
176,gifted,1315.5,0.0,-1315.5,,,,,,
177,basic,10008.5,10381.5715,373.0715,1.5161,1.2473,2.6898,1.5023,1.2277,2.6786
177,gifted,1315.5,0.0,-1315.5,,,,,,
178,basic,10008.5,10375.5959,367.0959,1.5692,1.259,2.8184,1.5591,1.2529,2.8159
178,gifted,1315.5,0.0,-1315.5,,,,,,
179,basic,10008.5,10318.4863,309.9863,1.5765,1.2824,2.8203,1.5675,1.2593,2.8206
179,gifted,1315.5,0.0,-1315.5,,,,,,
180,basic,10008.5,10321.1844,312.6844,1.5629,1.259,2.8094,1.5552,1.259,2.8044
180,gifted,1315.5,0.0,-1315.5,,,,,,
181,basic,10008.5,10348.4387,339.9387,1.5637,1.2527,2.8156,1.5543,1.2455,2.8157
181,gifted,1315.5,0.0,-1315.5,,,,,,
182,basic,10008.5,10340.5901,332.0901,1.5745,1.2763,2.8243,1.5646,1.259,2.8229
182,gifted,1315.5,0.0,-1315.5,,,,,,
183,basic,10008.5,10338.6129,330.1129,1.5713,1.259,2.8183,1.5608,1.2529,2.8158
183,gifted,1315.5,0.0,-1315.5,,,,,,
184,basic,10008.5,10312.0522,303.5522,1.5703,1.259,2.8154,1.5621,1.2528,2.8153
184,gifted,1315.5,0.0,-1315.5,,,,,,
185,basic,10008.5,10333.3798,324.8798,1.5248,1.2437,2.7335,1.5113,1.227,2.7121
185,gifted,1315.5,0.0,-1315.5,,,,,,
186,basic,10008.5,10354.6682,346.1682,1.5659,1.259,2.8094,1.5539,1.2528,2.7982
186,gifted,1315.5,0.0,-1315.5,,,,,,
187,basic,10008.5,10381.06,372.56,1.5189,1.2334,2.7331,1.5061,1.2234,2.7121
187,gifted,1315.5,0.0,-1315.5,,,,,,
188,basic,10008.5,10383.3433,374.8433,1.538,1.2437,2.7858,1.5283,1.2278,2.7856
188,gifted,1315.5,0.0,-1315.5,,,,,,
189,basic,10008.5,10340.0545,331.5545,1.5185,1.2252,2.7121,1.507,1.2232,2.6983
189,gifted,1315.5,0.0,-1315.5,,,,,,
190,basic,10008.5,10339.162,330.662,1.5235,1.2302,2.7395,1.5141,1.2252,2.7331
190,gifted,1315.5,0.0,-1315.5,,,,,,
191,basic,10008.5,10322.6761,314.1761,1.6031,1.2898,2.8462,1.5942,1.2793,2.8463
191,gifted,1315.5,0.0,-1315.5,,,,,,
192,basic,10008.5,10405.7358,397.2358,1.5812,1.2773,2.8417,1.5643,1.2587,2.8159
192,gifted,1315.5,0.0,-1315.5,,,,,,
193,basic,10008.5,10384.3486,375.8486,1.5422,1.2529,2.7856,1.5305,1.2443,2.7769
193,gifted,1315.5,0.0,-1315.5,,,,,,
194,basic,10008.5,10307.1582,298.6582,1.5417,1.2483,2.7802,1.5333,1.2415,2.7632
194,gifted,1315.5,0.0,-1315.5,,,,,,
195,basic,10008.5,10332.4993,323.9993,1.5521,1.259,2.7855,1.5435,1.2527,2.7775
195,gifted,1315.5,0.0,-1315.5,,,,,,
196,basic,10008.5,10305.427,296.927,1.5592,1.2656,2.7994,1.552,1.259,2.7982
196,gifted,1315.5,0.0,-1315.5,,,,,,
197,basic,10008.5,10337.8314,329.3314,1.6012,1.3132,2.8465,1.5918,1.2916,2.8465
197,gifted,1315.5,0.0,-1315.5,,,,,,
198,basic,10008.5,10349.4187,340.9187,1.5728,1.2814,2.8206,1.5653,1.259,2.8415
198,gifted,1315.5,0.0,-1315.5,,,,,,
199,basic,10008.5,10329.0016,320.5016,1.6157,1.2814,2.8622,1.6063,1.259,2.8623
199,gifted,1315.5,0.0,-1315.5,,,,,,
